family_id,scenario_id,seed,run,arm_id,fixed_run_id,adaptive_run_id,deadline_miss_delta,sender_airtime_ratio,censored_mean_delta_us
radio_propagation,radio-propagation-qualification-p18,21010,1,distributional_shadow_t2,283f7d12d0983e9574ec,c4b65e5f2607b0ca05d3,0.0044444444444444444,0.7930152690736658,-215.81500000000005
radio_propagation,radio-propagation-qualification-p18,21011,1,str_mlo_nmaxinflights_1,653ade0b56726d73958d,5203684acaa04cc1d49c,0.0,0.7456124178698648,-934.487222222222
radio_propagation,radio-propagation-qualification-p18,21011,1,score_aware_t2_v2,4c7cf803908fcc7c08f7,d7b7018149eb55260565,-0.0005555555555555557,0.7907440055987573,-1155.9522222222222
radio_propagation,radio-propagation-qualification-p18,21011,1,distributional_shadow_t2,e1a20f47167fe15c2b6d,a0d13831d545b7ac6006,0.005555555555555555,0.7649857555892102,-1011.4605555555554
radio_propagation,radio-propagation-qualification-p18,21012,1,str_mlo_nmaxinflights_1,bed82a52ddff2cb9bca4,d102cfcf8636135567e3,0.0005555555555555556,0.6757057161678414,-617.0333333333335
radio_propagation,radio-propagation-qualification-p18,21012,1,score_aware_t2_v2,519361bdd2d7dac3b790,6525e7ce8b661eff8f34,0.0005555555555555556,0.7077231620143948,-468.31944444444457
radio_propagation,radio-propagation-qualification-p18,21012,1,distributional_shadow_t2,b6290aa912d4c394f564,d39c03726a1f8d1cc7ea,0.0005555555555555556,0.6784755230012144,-466.2388888888888
radio_propagation,radio-propagation-qualification-p19,21013,1,str_mlo_nmaxinflights_1,cc0f18488cb86c6f6dc3,dc42d2f2275602dbb173,0.011111111111111112,0.8366819637285113,-387.79388888888934
radio_propagation,radio-propagation-qualification-p19,21013,1,score_aware_t2_v2,79d6b0777f2f6d57860f,8538e1b2498e60ca8600,0.003888888888888888,0.8120512701164807,-882.8633333333337
radio_propagation,radio-propagation-qualification-p19,21013,1,distributional_shadow_t2,7caf110cda8d4fa41b38,c804a32280772d7e0c39,0.007222222222222222,0.8034394870542003,-838.0050000000001
radio_propagation,radio-propagation-qualification-p19,21014,1,str_mlo_nmaxinflights_1,0ed99e45f512ce68d142,56752ffe04fa5d66a3f7,-0.0005555555555555557,0.7963598732865135,-596.1594444444445
radio_propagation,radio-propagation-qualification-p19,21014,1,score_aware_t2_v2,4f314679798c630b2b7f,4cc07a443f1b0e6000ad,-0.0011111111111111113,0.788581262434506,-473.7916666666665
radio_propagation,radio-propagation-qualification-p19,21014,1,distributional_shadow_t2,112841ffa03f33128999,3071b251eaae8b9eed1e,-0.0005555555555555557,0.782263145995365,-498.14944444444427
radio_propagation,radio-propagation-qualification-p19,21015,1,str_mlo_nmaxinflights_1,837aee4c688e3a290502,5ffad8d2022373e8fcc3,0.008333333333333333,0.8846624343057389,-221.98444444444476
radio_propagation,radio-propagation-qualification-p19,21015,1,score_aware_t2_v2,99f7711ecf7e03752bff,5e0354686699da090468,0.012222222222222223,0.9633083138148025,-198.1027777777781
radio_propagation,radio-propagation-qualification-p19,21015,1,distributional_shadow_t2,6ae7fd8ad084a99e9ecb,8d456c40ca40eba71d58,0.008888888888888889,0.9832227561923406,-231.77999999999975
radio_propagation,radio-propagation-qualification-p19,21016,1,str_mlo_nmaxinflights_1,89aed42efbb08eefcfe1,76ade7cfc8ffa2215788,-0.0005555555555555557,0.7299220985960039,-755.6777777777779
radio_propagation,radio-propagation-qualification-p19,21016,1,score_aware_t2_v2,a5ce2ac110fc982e58e6,572404139f8f1fd6853d,0.0038888888888888896,0.8188183246425846,-605.7294444444447
radio_propagation,radio-propagation-qualification-p19,21016,1,distributional_shadow_t2,e9442e810171618406b6,6af64b24cbd4be262afb,0.0027777777777777783,0.8358732000739132,-580.8244444444449
radio_propagation,radio-propagation-qualification-p20,21017,1,str_mlo_nmaxinflights_1,5685b9d56dc6f7d7fb81,2f3aa10960e5900e6d0e,0.02111111111111111,1.1608019947466899,1271.636111111111
radio_propagation,radio-propagation-qualification-p20,21017,1,score_aware_t2_v2,448e48b1cca53af14743,b4a1b92eb2ffd93d2941,0.007222222222222222,1.1763939856001777,624.5977777777775
radio_propagation,radio-propagation-qualification-p20,21017,1,distributional_shadow_t2,88387f92242bcd931ed7,738660cee3423c37a613,0.005555555555555555,1.2485790690630794,661.528888888889
radio_propagation,radio-propagation-qualification-p20,21018,1,str_mlo_nmaxinflights_1,07b9055c737d47fdd861,10a3a93a5b2524da3a3c,0.04555555555555556,1.0987521748999958,1158.2605555555547
radio_propagation,radio-propagation-qualification-p20,21018,1,score_aware_t2_v2,9183fb9633bdf84d1814,dd69c168ddde46e7ad20,0.07,1.1693544018082906,2489.5072222222225
radio_propagation,radio-propagation-qualification-p20,21018,1,distributional_shadow_t2,eaa82dfa10cbae035f4c,8f2b06201f8abb0572f2,0.06055555555555556,1.2685814098006962,2214.081666666665
radio_propagation,radio-propagation-qualification-p20,21019,1,str_mlo_nmaxinflights_1,d75ad1602644a8b70618,94b95fe6ff1549d627b3,0.015555555555555555,1.1805366067662137,801.0666666666666
radio_propagation,radio-propagation-qualification-p20,21019,1,score_aware_t2_v2,87e3d980719bbd841679,a84e8be0a11ab7101532,0.06444444444444444,1.3003304396326447,3241.4322222222218
radio_propagation,radio-propagation-qualification-p20,21019,1,distributional_shadow_t2,38dc033a4b8966ac1f15,6d173768d2444b4108a9,0.04166666666666666,1.3610114586056155,2224.9433333333336
radio_propagation,radio-propagation-qualification-p20,21020,1,str_mlo_nmaxinflights_1,86c2a5aade2cb84a3acd,388a3d2142af8fe5c4b5,0.16499999999999998,1.8026388259227262,5418.116111111112
radio_propagation,radio-propagation-qualification-p20,21020,1,score_aware_t2_v2,5a938c649a3512563037,a3cc48d923f41dd5f3a4,0.3211111111111111,1.904306683376272,8613.041111111112
radio_propagation,radio-propagation-qualification-p20,21020,1,distributional_shadow_t2,9466e49d79c60fe1ebc2,abcd11b7c4c00dd59286,0.3061111111111111,1.9148538749348085,8225.353333333333
radio_propagation,radio-propagation-qualification-p21,21021,1,str_mlo_nmaxinflights_1,0b3d01f2fbf3294895e1,68eba384b6d360dd936c,0.01,1.0732031755232232,476.8905555555557
radio_propagation,radio-propagation-qualification-p21,21021,1,score_aware_t2_v2,40d2556d43fcf221400d,33b9363a5921be16034c,0.003888888888888889,1.0136976759566796,277.8238888888891
radio_propagation,radio-propagation-qualification-p21,21021,1,distributional_shadow_t2,da3b57aa828f4187bbf1,580db38df8143dd50778,0.0005555555555555554,1.086021802537114,115.89333333333343
radio_propagation,radio-propagation-qualification-p21,21022,1,str_mlo_nmaxinflights_1,2939396f8c1375306a77,7dd72b7f44cbec90df30,-0.004444444444444445,0.7304551213087063,-1790.182777777778
radio_propagation,radio-propagation-qualification-p21,21022,1,score_aware_t2_v2,68fe5d5dc0c93a90b8f7,bf805e5d1f684ee82d6c,0.014444444444444442,0.9129140335351223,119.47111111111099
radio_propagation,radio-propagation-qualification-p21,21022,1,distributional_shadow_t2,4a8dc497db2bc7ddf10f,1580b8b478561dba4254,0.015555555555555553,1.0264058853060976,291.5083333333332
radio_propagation,radio-propagation-qualification-p21,21023,1,str_mlo_nmaxinflights_1,a6728571ddfc3075955f,26ee0ad7c4506b65da57,0.008888888888888889,0.9600352743298479,180.33500000000004
radio_propagation,radio-propagation-qualification-p21,21023,1,score_aware_t2_v2,b76aaab1f6225a41c43c,a79f106f2dc27a9abbad,0.006666666666666667,0.9551689558514819,259.8355555555554
radio_propagation,radio-propagation-qualification-p21,21023,1,distributional_shadow_t2,3692258cc0e422abd775,88c478e459784a00cf20,0.0044444444444444444,0.9786110032782357,134.85166666666692
radio_propagation,radio-propagation-qualification-p21,21024,1,str_mlo_nmaxinflights_1,b1d9526ec7d2f41eb6f0,fee9e70ff00a5f08f437,0.013888888888888888,0.9912938264746254,494.3000000000002
radio_propagation,radio-propagation-qualification-p21,21024,1,score_aware_t2_v2,515d1c45c324b64ca9d8,6b5640811305d0749c23,0.05,0.9554694167418007,1282.8650000000007
radio_propagation,radio-propagation-qualification-p21,21024,1,distributional_shadow_t2,eaf7c05cb6d1563ddf62,adcd15748036c9991b34,0.024444444444444442,0.9784010844216511,291.3649999999998
radio_propagation,radio-propagation-qualification-p22,21025,1,str_mlo_nmaxinflights_1,dfb6dd3f974f710ff8e4,f888666aac9df9aac5ae,0.0016666666666666668,0.6078275666800249,-780.0105555555558
radio_propagation,radio-propagation-qualification-p22,21025,1,score_aware_t2_v2,83aadec8598a1ba57098,b3e1792ac71aff615693,-0.0005555555555555556,0.572380765538073,-912.2666666666664
radio_propagation,radio-propagation-qualification-p22,21025,1,distributional_shadow_t2,36c87af9b5a711cd3c9f,3f3972670442e2993d3c,0.0,0.5664704539378613,-858.8888888888889
radio_propagation,radio-propagation-qualification-p22,21026,1,str_mlo_nmaxinflights_1,393cd886ed9af91aaa78,daae31ba4dfb49706b20,-0.0005555555555555557,0.6272469861759732,-909.5999999999999
radio_propagation,radio-propagation-qualification-p22,21026,1,score_aware_t2_v2,9df53474c12554d5b1eb,48b1f14be366680f6587,0.0,0.6881014833574529,-782.4972222222223
radio_propagation,radio-propagation-qualification-p22,21026,1,distributional_shadow_t2,cbf9c8ae898339f940bb,68345777decc544eff4d,0.002777777777777778,0.6862156958921957,-708.7083333333335
