scope,group,comparison,deadline_miss_rate_delta_estimate,deadline_miss_rate_delta_ci95_low,deadline_miss_rate_delta_ci95_high,completed_frame_p99_delta_us_estimate,completed_frame_p99_delta_us_ci95_low,completed_frame_p99_delta_us_ci95_high,deadline_censored_mean_delta_us_estimate,deadline_censored_mean_delta_us_ci95_low,deadline_censored_mean_delta_us_ci95_high,sender_airtime_ratio_estimate,sender_airtime_ratio_ci95_low,sender_airtime_ratio_ci95_high,background_throughput_loss_estimate,background_throughput_loss_ci95_low,background_throughput_loss_ci95_high,measured_secondary_airtime_delta_us_estimate,measured_secondary_airtime_delta_us_ci95_low,measured_secondary_airtime_delta_us_ci95_high
within_profile_bg150,af41_vi_all_vi,distributional_shadow_t2_minus_str_mlo,-0.009222222222222222,-0.012222222222222223,-0.006222222222222222,-3290.354,-5485.1503750000265,-1245.774750000017,-347.2961666666665,-695.5678291666665,-66.409723611111,1.1071648691436007,1.0740295275247635,1.130864645728498,0.08548838981344842,0.0349189838581236,0.14153329752316132,445819.04000000004,411839.11900000006,480745.716
within_profile_bg150,af41_vi_all_vi,distributional_shadow_t2_minus_score_aware_t2_v2,-0.000388888888888889,-0.0008333333333333334,-3.252606517456513e-20,-1102.230999999995,-1626.4461999999949,-667.4087749999911,-31.16361111111105,-41.1302597222221,-22.009941666666627,1.015934868197509,1.0017123108831143,1.0363307025487147,0.013058488039669136,-4.043001989539884e-05,0.03948629940266458,67109.36000000002,7896.191000000003,142729.90199999997
profile_vs_be_be_bg150,af41_vi_be,str_mlo,-0.049999999999999996,-0.06639027777777777,-0.033944444444444444,-19507.476000000006,-21040.070424999994,-17761.622000000014,-3780.4193333333333,-4734.755134722222,-2798.459422222222,0.8672573027935865,0.817255468362277,0.9270449659419134,-5.578857948429494e-05,-0.00015736705146109363,8.648360148874601e-05,0.0,0.0,0.0
profile_vs_be_be_bg150,af41_vi_be,score_aware_t2_v2,-0.0753888888888889,-0.10777777777777778,-0.041887500000000015,-17185.600999999988,-19283.364349999974,-14936.72227499999,-4847.545944444444,-6581.5777777777785,-3052.4641208333337,0.765811800037361,0.7027479472820017,0.8529084397180909,-5.104091819840839e-05,-0.00017261777177701165,5.472730108141143e-05,8140.079999999999,-13207.278999999993,41345.78099999998
profile_vs_be_be_bg150,af41_vi_be,distributional_shadow_t2,-0.07388888888888889,-0.10622361111111112,-0.04044444444444444,-17250.41699999999,-19552.912799999995,-14648.775099999992,-4933.019722222221,-6689.109222222221,-3105.25015,0.7476739287991477,0.6896747237666591,0.8262049168995117,-2.0574405755757752e-05,-0.0001395700239383124,7.335883612039349e-05,-121354.11999999998,-181667.13799999998,-65987.9
profile_vs_be_be_bg150,af41_vi_one_vi_per_channel,str_mlo,-0.05,-0.06639027777777777,-0.033944444444444444,-19361.192000000006,-20869.855500000012,-17680.301475000007,-3764.430388888889,-4705.915104166667,-2789.408977777778,0.8663180092727664,0.8185588655789018,0.9235150157529018,-7.082379948730733e-05,-0.0001776609018102948,2.4457160049945465e-05,0.0,0.0,0.0
profile_vs_be_be_bg150,af41_vi_one_vi_per_channel,score_aware_t2_v2,-0.0753888888888889,-0.10777777777777778,-0.041776388888888905,-17359.68299999999,-19600.756174999977,-14867.355824999991,-4822.854333333334,-6548.933473611111,-3037.5570347222233,0.7675968508001102,0.7057376940814415,0.8532090083272116,2.690529021320831e-05,-0.00010784580356369422,0.00018864896652395202,6211.2400000000025,-18393.843999999997,41920.646
profile_vs_be_be_bg150,af41_vi_one_vi_per_channel,distributional_shadow_t2,-0.07394444444444445,-0.10633472222222222,-0.04055555555555555,-17474.47399999999,-19975.484925,-14632.439599999992,-4902.754999999999,-6644.1923625,-3080.619347222222,0.7512624015643917,0.6944131605374212,0.8279969328112241,3.363124017763397e-05,-0.00010942118537615175,0.00018475935852905461,-113731.75999999998,-170485.92399999997,-62340.67700000001
profile_vs_be_be_bg150,af41_vi_all_vi,str_mlo,-0.03833333333333333,-0.05644444444444444,-0.020888888888888887,-6919.769000000022,-10438.35477500003,-3951.347750000055,-2273.3685555555558,-3357.6923805555557,-1263.547851388889,0.9192598970628153,0.8618046225186494,0.9790700180098209,0.04871846510978273,-0.0001492012589858649,0.11243769161893767,0.0,0.0,0.0
profile_vs_be_be_bg150,af41_vi_all_vi,score_aware_t2_v2,-0.07255555555555557,-0.1045013888888889,-0.03944444444444445,-9048.235000000008,-11816.814600000009,-6169.695350000018,-3888.6453333333334,-5498.410693055555,-2203.9589111111113,0.803284959194717,0.73613384216127,0.8897185902733022,0.11852611237548394,0.0336368504303159,0.21090465301589012,-15295.159999999998,-74573.27500000001,40890.88499999997
