evidence_partition,f2_exportable,feature,feature_set,link,manifest_tier,model,permutation_importance_mean,permutation_importance_std,stage
validation_selection,False,phy_tx_fraction_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.003019821875883677,0.0003289621206172869,T0
validation_selection,False,phy_tx_fraction_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0028652909450408437,0.0009542739917672193,T0
validation_selection,False,phy_tx_fraction_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0016895372010212,2.7449246806562506e-05,T0
validation_selection,False,phy_tx_time_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,False,phy_tx_time_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,False,phy_tx_time_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,False,ppdu_tx_count_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.02027543811513884,0.0032989512430482283,T0
validation_selection,True,frame_mac_service_bytes_currently_queued,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,frame_mac_service_bytes_not_acknowledged,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,frame_mac_service_bytes_pending_primary,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,frame_mpdu_attempt_failures,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,frame_packets_currently_queued,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,frame_packets_mac_dequeued,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,frame_packets_mac_enqueued,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,False,frame_packets_not_acknowledged,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,frame_packets_pending_primary,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,frame_packets_terminally_dropped,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,frame_packets_tx_succeeded,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,mac_queue_packets,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.26526257680192517,0.0036169078315378927,T0
validation_selection,True,mac_queue_service_bytes,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,mac_service_bytes_ahead_of_frame,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,True,packets_ahead_of_frame,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,0.0,0.0,T0
validation_selection,False,queue_oldest_age_us,F0+F1-ideal+F2,1,F2,histogram_gradient_boosting,-0.00016150157793311712,0.0002958287984522903,T0
validation_selection,False,application_socket_packet_bytes_submitted,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,-0.00014402028300878703,0.00020893439710257863,T1
validation_selection,False,deadline_slack_us,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frame_age_us,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frame_packet_count,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frame_size_bytes,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frame_type,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,-2.5961147804472637e-06,6.623663883939253e-08,T1
validation_selection,False,packets_remaining_to_submit,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,packets_submitted,F0+F1-ideal+F2,0,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,acknowledged_mac_service_bytes_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,-3.8170002538806536e-05,0.0,T1
validation_selection,False,acknowledged_mac_service_bytes_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00039977494298533883,0.0005721159566447448,T1
validation_selection,False,acknowledged_mac_service_bytes_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,5.8434662574084285e-05,3.287537426765603e-05,T1
validation_selection,False,center_frequency_mhz,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,current_ack_signal_dbm,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,current_channel_width_mhz,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,current_guard_interval_ns,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,current_mcs,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,current_nss,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frequency_band,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,last_attempt_age_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.007849320787165789,0.0026024980252610398,T1
validation_selection,False,last_positive_ack_age_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.003140718350815345,0.000631225826361003,T1
validation_selection,False,mpdu_attempt_failures_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0010788884038557638,0.00017219441346624976,T1
validation_selection,False,mpdu_attempt_failures_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,1.0674947673705582e-05,0.0001330173166421895,T1
validation_selection,False,mpdu_attempt_failures_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,-1.4411766302568907e-05,0.0,T1
validation_selection,False,mpdu_attempts_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,8.03125668665805e-05,0.00014239063699756702,T1
validation_selection,False,mpdu_attempts_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,-0.0014722622616117158,0.0004242556172515276,T1
validation_selection,False,mpdu_attempts_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,5.721179629184873e-05,0.0003758116964034934,T1
validation_selection,False,mpdu_first_attempt_to_ack_mean_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_first_attempt_to_ack_mean_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00012291264271535596,6.206433977545562e-05,T1
validation_selection,False,mpdu_first_attempt_to_ack_mean_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_first_attempt_to_ack_p95_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_first_attempt_to_ack_p95_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0009692115413264905,0.0002846241605495007,T1
validation_selection,False,mpdu_first_attempt_to_ack_p95_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_lifetime_drops_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00026190179607192093,5.164907150877858e-05,T1
validation_selection,False,mpdu_positive_acks_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_positive_acks_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_positive_acks_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_positive_acks_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0030071050610892915,0.0016798357152060111,T1
validation_selection,False,mpdu_queue_drops_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0017562658066254306,0.0002788159519122131,T1
validation_selection,False,mpdu_queue_to_ack_mean_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,2.9771327745287124e-06,4.210301546723947e-06,T1
validation_selection,False,mpdu_queue_to_ack_mean_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,-2.0486681819050407e-05,4.601183572896443e-06,T1
validation_selection,False,mpdu_queue_to_ack_mean_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_queue_to_ack_p95_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_queue_to_ack_p95_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,-0.0002383565082328213,9.507291952480774e-05,T1
validation_selection,False,mpdu_queue_to_ack_p95_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_retries_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,-0.0002084865022222715,4.126761199641237e-05,T1
validation_selection,False,mpdu_retries_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0001737316400670282,0.00018184734730481027,T1
validation_selection,False,mpdu_retries_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,6.371739344346317e-05,0.0,T1
validation_selection,False,mpdu_retries_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.024225276456274664,0.0039329608550442915,T1
validation_selection,False,mpdu_retry_limit_drops_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_retry_ratio_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0021816537780670053,0.001433221744269871,T1
validation_selection,False,mpdu_retry_ratio_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,-2.5347836001499147e-05,4.611147929157354e-05,T1
validation_selection,False,mpdu_retry_ratio_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,-6.318514284057535e-05,8.872769925400674e-05,T1
validation_selection,False,mpdu_terminal_drops_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.00034803653411981844,0.00012793233419466603,T1
validation_selection,False,mpdu_tx_attempt_failures_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0015350738199738274,0.0006855830383652268,T1
validation_selection,False,mpdu_tx_attempts_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0026685330362461457,0.0013914343710895504,T1
validation_selection,False,phy_busy_fraction_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.001061361287371665,0.0001694679988609127,T1
validation_selection,False,phy_busy_fraction_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.06630113802050307,0.005157676851887367,T1
validation_selection,False,phy_busy_fraction_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.008162993962780899,0.0014207131164310361,T1
validation_selection,False,phy_busy_time_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_busy_time_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_busy_time_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_idle_fraction_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.002300822687427003,0.0006702477101053892,T1
validation_selection,False,phy_idle_fraction_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.029049804346738057,0.001874766794642493,T1
validation_selection,False,phy_idle_fraction_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0914979412478751,0.00654825569947007,T1
validation_selection,False,phy_idle_time_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_idle_time_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_idle_time_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_other_fraction_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_other_fraction_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_other_fraction_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_other_time_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_other_time_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_other_time_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_rx_fraction_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0002927707454706274,0.00023451937434563656,T1
validation_selection,False,phy_rx_fraction_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0035841475694622003,0.0009984289281222665,T1
validation_selection,False,phy_rx_fraction_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.002715080597990823,0.00013891805933836815,T1
validation_selection,False,phy_rx_time_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_rx_time_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_rx_time_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_tx_fraction_1ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.011771040977186916,0.002513116716447104,T1
validation_selection,False,phy_tx_fraction_20ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0006525427140464668,7.037211574821088e-05,T1
validation_selection,False,phy_tx_fraction_5ms,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0006203137347626416,0.00016354733522776566,T1
validation_selection,False,phy_tx_time_1ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_tx_time_20ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_tx_time_5ms_us,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,ppdu_tx_count_total,F0+F1-ideal+F2,0,F1-ideal,histogram_gradient_boosting,0.014480338569615725,0.006353104258748775,T1
validation_selection,True,frame_mac_service_bytes_currently_queued,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_mac_service_bytes_not_acknowledged,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_mac_service_bytes_pending_primary,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_mpdu_attempt_failures,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_currently_queued,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_mac_dequeued,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_mac_enqueued,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frame_packets_not_acknowledged,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_pending_primary,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_terminally_dropped,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,frame_packets_tx_succeeded,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,mac_queue_packets,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.17980027741994808,0.010426380072032924,T1
validation_selection,True,mac_queue_service_bytes,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,True,mac_service_bytes_ahead_of_frame,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0019578204488113946,0.0014394989846104797,T1
validation_selection,True,packets_ahead_of_frame,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,queue_oldest_age_us,F0+F1-ideal+F2,0,F2,histogram_gradient_boosting,0.00014076984184011968,0.00012238825585207048,T1
validation_selection,False,application_socket_packet_bytes_submitted,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,deadline_slack_us,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frame_age_us,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frame_packet_count,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frame_size_bytes,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frame_type,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,packets_remaining_to_submit,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,packets_submitted,F0+F1-ideal+F2,1,F0,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,acknowledged_mac_service_bytes_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,acknowledged_mac_service_bytes_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,7.250817927850761e-06,1.0680780810099402e-05,T1
validation_selection,False,acknowledged_mac_service_bytes_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-3.3460407503146015e-05,2.9744666692954083e-05,T1
validation_selection,False,center_frequency_mhz,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,current_ack_signal_dbm,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,current_channel_width_mhz,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,current_guard_interval_ns,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,current_mcs,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,current_nss,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,frequency_band,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,last_attempt_age_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.006523350334632434,0.000673323846170089,T1
validation_selection,False,last_positive_ack_age_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0011143752597422656,0.0008638804045680977,T1
validation_selection,False,mpdu_attempt_failures_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,4.603484125779526e-05,1.715810383584376e-05,T1
validation_selection,False,mpdu_attempt_failures_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00033262481649047143,9.796175606889452e-05,T1
validation_selection,False,mpdu_attempt_failures_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0002995119233479837,2.331433790626672e-05,T1
validation_selection,False,mpdu_attempts_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0018423764670914,0.0007641774692341473,T1
validation_selection,False,mpdu_attempts_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-0.0001807561032665476,4.0198628804697016e-05,T1
validation_selection,False,mpdu_attempts_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,3.514681289492246e-05,8.746026665871081e-05,T1
validation_selection,False,mpdu_first_attempt_to_ack_mean_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_first_attempt_to_ack_mean_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,3.6111083731101466e-05,8.605564578653436e-05,T1
validation_selection,False,mpdu_first_attempt_to_ack_mean_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-2.276425923049737e-05,3.134977724113332e-05,T1
validation_selection,False,mpdu_first_attempt_to_ack_p95_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_first_attempt_to_ack_p95_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00010779213243927721,5.117020136880944e-05,T1
validation_selection,False,mpdu_first_attempt_to_ack_p95_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,3.423657494749932e-05,0.0,T1
validation_selection,False,mpdu_lifetime_drops_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-0.00015774453929214469,0.00011396339471026532,T1
validation_selection,False,mpdu_positive_acks_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_positive_acks_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_positive_acks_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_positive_acks_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-0.00011727940286354599,0.00018081038372268503,T1
validation_selection,False,mpdu_queue_drops_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.006256253205235189,0.0008636891558344451,T1
validation_selection,False,mpdu_queue_to_ack_mean_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_queue_to_ack_mean_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00011173892642250365,5.304546955907921e-05,T1
validation_selection,False,mpdu_queue_to_ack_mean_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_queue_to_ack_p95_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_queue_to_ack_p95_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.00010839784428795518,2.1928205988066103e-05,T1
validation_selection,False,mpdu_queue_to_ack_p95_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_retries_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_retries_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0012966936397975637,8.07882255107474e-05,T1
validation_selection,False,mpdu_retries_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-1.984076182703909e-05,2.597189796630486e-05,T1
validation_selection,False,mpdu_retries_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.014301604535879512,0.0001393850246084198,T1
validation_selection,False,mpdu_retry_limit_drops_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,mpdu_retry_ratio_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-0.00011970750956513676,2.1065705805656425e-05,T1
validation_selection,False,mpdu_retry_ratio_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,4.051641457151571e-06,2.2875661201843623e-05,T1
validation_selection,False,mpdu_retry_ratio_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,9.814684307551946e-05,1.571550526048805e-05,T1
validation_selection,False,mpdu_terminal_drops_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0005265503337360533,0.00036549402889174485,T1
validation_selection,False,mpdu_tx_attempt_failures_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,-4.402598977411761e-05,0.0001975768611786933,T1
validation_selection,False,mpdu_tx_attempts_total,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.001024242590492867,0.00044000993346196755,T1
validation_selection,False,phy_busy_fraction_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0003727464153706987,0.00020233203307101552,T1
validation_selection,False,phy_busy_fraction_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.03023876519443584,0.004559677268835208,T1
validation_selection,False,phy_busy_fraction_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.006984398573592972,0.0006301157780623152,T1
validation_selection,False,phy_busy_time_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_busy_time_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_busy_time_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_idle_fraction_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0012020836478147852,0.0003600836003645352,T1
validation_selection,False,phy_idle_fraction_20ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.014223017819625724,0.0022639428486824534,T1
validation_selection,False,phy_idle_fraction_5ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.022579984197881986,0.0024932090156395944,T1
validation_selection,False,phy_idle_time_1ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_idle_time_20ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_idle_time_5ms_us,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
validation_selection,False,phy_other_fraction_1ms,F0+F1-ideal+F2,1,F1-ideal,histogram_gradient_boosting,0.0,0.0,T1
