run_id,seed,frame_count,actions,action_rate,budget_suppressions,budget_suppression_rate,threshold_crossings,threshold_crossing_rate,deadline_miss_ratio,redundant_byte_ratio,actions_t0,actions_t1,actions_t2,actions_t4
2cd35b43298937a12647,2,1800,182,0.10111111111111111,28,0.015555555555555555,210,0.11666666666666667,0.0588888888889,0.0956937799043,136,14,12,20
5c42c859585dec6ce109,11,1800,263,0.1461111111111111,44,0.024444444444444446,307,0.17055555555555554,0.0433333333333,0.138952164009,194,18,19,32
5eb5036360ee0ad166fb,4,1800,323,0.17944444444444443,59,0.03277777777777778,382,0.21222222222222223,0.065,0.162976085031,248,25,18,32
66d83145cf50ab26f726,6,1800,338,0.18777777777777777,40,0.022222222222222223,378,0.21,0.0855555555556,0.171779141104,268,17,19,34
a00b6c01bc401d6214d8,13,1800,139,0.07722222222222222,8,0.0044444444444444444,147,0.08166666666666667,0.0338888888889,0.0807392996109,101,16,5,17
c5dad560c1f4f5619a00,26,1800,338,0.18777777777777777,28,0.015555555555555555,366,0.20333333333333334,0.110555555556,0.171779141104,248,26,23,41
f456729f73a58682e2d6,33,1800,244,0.13555555555555557,13,0.007222222222222222,257,0.14277777777777778,0.0416666666667,0.131433823529,183,19,16,26
