candidate_ordinal,feature_family,signal,ranker,cost_normalized,frame_gate,requested_action_fraction,score_threshold,realized_action_fraction,dr_airtime_us_per_eligible_frame,dr_treat_none_deadline_miss,dr_policy_deadline_miss,dr_deadline_miss_benefit,deadline_miss_relative_improvement,dr_treat_none_completed_late18_numerator,dr_policy_completed_late18_numerator,dr_treat_none_completion_probability,dr_policy_completion_probability,dr_treat_none_completed_late18_ratio,dr_policy_completed_late18_ratio,completed_late18_relative_improvement,dr_treat_none_bad12,dr_policy_bad12,dr_bad12_benefit,balanced_min_relative_improvement,mean_relative_improvement,admissible,rejection_reason,source_frozen,selected
93,primary_base,balanced_normalized_value,balanced_normalized_value,0,p_frames_only,0.16500000000000001,1.5888501405715942,0.16505604947816002,428.58311311815044,0.020215760277452761,0.0042531576572329803,0.015962602620219781,0.78961178808710675,0.035515588448998006,0.016681506901564992,0.97978423972254713,0.99574684234276689,0.036248376947821924,0.016752759026900033,0.53783423045354684,0.1046070973176101,0.057178425429708413,0.047428671887901688,0.53783423045354684,0.66372300927032679,0,assignment_airtime,0,0
94,primary_base,balanced_normalized_value,balanced_normalized_value,0,p_frames_only,0.17999999999999999,1.4804221391677856,0.18003478933127173,468.00714719429999,0.020215760277452761,0.0041311300107423551,0.016084630266710406,0.79564805112227577,0.035515588448998006,0.014221056766448463,0.97978423972254713,0.9958688699892575,0.036248376947821924,0.014280049507523884,0.60604996113124077,0.1046070973176101,0.054974552288580752,0.049632545029029349,0.60604996113124077,0.70084900612675827,0,assignment_airtime,0,0
95,primary_base,balanced_normalized_value,balanced_normalized_value,0,p_frames_only,0.20000000000000001,1.3512105941772461,0.20003865481252417,524.8661160580366,0.020215760277452761,0.0038320140063084866,0.016383746271144275,0.81044422996139076,0.035515588448998006,0.013411929269828829,0.97978423972254713,0.99616798599369139,0.036248376947821924,0.01346352167345575,0.62857587547061911,0.1046070973176101,0.051871564593536028,0.052735532724074073,0.62857587547061911,0.71951005271600499,0,action_fraction+assignment_airtime,0,0
96,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.050000000000000003,0.00015259305655490607,0.05005798221878624,105.0022280317574,0.020215760277452761,0.0097077951966888509,0.010507965080763911,0.51979074427805505,0.035515588448998006,0.025202083813878867,0.97978423972254713,0.99029220480331104,0.036248376947821924,0.025449138841686057,0.29792335589758773,0.1046070973176101,0.079166026566827002,0.025441070750783105,0.29792335589758773,0.40885705008782136,0,completed_late18_improvement,0,0
97,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.074999999999999997,0.00013169158773962408,0.07508697332817936,178.17391959593868,0.020215760277452761,0.0077694022110343271,0.012446358066418434,0.61567598228300258,0.035515588448998006,0.02266015369922867,0.97978423972254713,0.99223059778896561,0.036248376947821924,0.022837588106760023,0.36996936056933499,0.1046070973176101,0.073233611125548159,0.031373486192061935,0.36996936056933499,0.49282267142616876,0,completed_late18_improvement,0,0
98,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.10000000000000001,0.00011473703489173204,0.10001932740626208,251.05900586000033,0.020215760277452761,0.0062652495791924567,0.013950510698260305,0.69008093224273759,0.035515588448998006,0.020804611460382073,0.97978423972254713,0.99373475042080739,0.036248376947821924,0.020935779343101511,0.42243539970802774,0.1046070973176101,0.067524634240841319,0.037082463076768789,0.42243539970802774,0.55625816597538269,0,completed_late18_improvement,0,0
99,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.125,0.00010794623085530475,0.1250483185156552,321.36509009188933,0.020215760277452761,0.0056302173217367829,0.014585542955715979,0.72149366412816385,0.035515588448998006,0.019043133147044939,0.97978423972254713,0.99436978267826315,0.036248376947821924,0.019150957197988896,0.47167407728197247,0.1046070973176101,0.064178880972850294,0.040428216344759807,0.47167407728197247,0.59658387070506813,0,completed_late18_improvement,0,0
100,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.14999999999999999,9.8099488241132349e-05,0.15007730962504831,377.89388792404606,0.020215760277452761,0.0047236031021633245,0.015492157175289437,0.76634056610615331,0.035515588448998006,0.016569308757396931,0.97978423972254713,0.99527639689783653,0.036248376947821924,0.016647947051735161,0.54072572474902225,0.1046070973176101,0.058884001879953067,0.045723095437657034,0.54072572474902225,0.65353314542758778,1,,0,0
101,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.16500000000000001,9.2078371380921453e-05,0.16505604947816002,405.03419097212645,0.020215760277452761,0.0040599397000836458,0.016155820577369116,0.79916957639175124,0.035515588448998006,0.014837877288887479,0.97978423972254713,0.99594006029991622,0.036248376947821924,0.014898363747331559,0.58899225284549561,0.1046070973176101,0.05471474464067725,0.049892352676932851,0.58899225284549561,0.69408091461862342,0,assignment_airtime,0,0
102,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.17999999999999999,8.7295455159619451e-05,0.18003478933127173,444.05356146595852,0.020215760277452761,0.0038657538389533647,0.016350006438499397,0.80877524337954509,0.035515588448998006,0.013758764998495019,0.97978423972254713,0.99613424616104651,0.036248376947821924,0.013812159406745884,0.61895785219217037,0.1046070973176101,0.052281851050847955,0.052325246266762146,0.61895785219217037,0.71386654778585767,0,assignment_airtime,0,0
103,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,all_frames,0.20000000000000001,8.1103018601424992e-05,0.20003865481252417,499.30428035967691,0.020215760277452761,0.0035582843531682604,0.016657475924284501,0.82398463850321169,0.035515588448998006,0.012944552899012293,0.97978423972254713,0.99644171564683159,0.036248376947821924,0.012990777780323506,0.64161767024705119,0.1046070973176101,0.04928049893052773,0.055326598387082371,0.64161767024705119,0.73280115437513138,0,action_fraction+assignment_airtime,0,0
104,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.050000000000000003,0.00015259305655490607,0.05005798221878624,105.0022280317574,0.020215760277452761,0.0097077951966888509,0.010507965080763911,0.51979074427805505,0.035515588448998006,0.025202083813878867,0.97978423972254713,0.99029220480331104,0.036248376947821924,0.025449138841686057,0.29792335589758773,0.1046070973176101,0.079166026566827002,0.025441070750783105,0.29792335589758773,0.40885705008782136,0,completed_late18_improvement,0,0
105,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.074999999999999997,0.00013169158773962408,0.07508697332817936,178.17391959593868,0.020215760277452761,0.0077694022110343271,0.012446358066418434,0.61567598228300258,0.035515588448998006,0.02266015369922867,0.97978423972254713,0.99223059778896561,0.036248376947821924,0.022837588106760023,0.36996936056933499,0.1046070973176101,0.073233611125548159,0.031373486192061935,0.36996936056933499,0.49282267142616876,0,completed_late18_improvement,0,0
106,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.10000000000000001,0.00011473703489173204,0.10001932740626208,251.05900586000033,0.020215760277452761,0.0062652495791924567,0.013950510698260305,0.69008093224273759,0.035515588448998006,0.020804611460382073,0.97978423972254713,0.99373475042080739,0.036248376947821924,0.020935779343101511,0.42243539970802774,0.1046070973176101,0.067524634240841319,0.037082463076768789,0.42243539970802774,0.55625816597538269,0,completed_late18_improvement,0,0
107,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.125,0.00010794623085530475,0.1250483185156552,321.36509009188933,0.020215760277452761,0.0056302173217367829,0.014585542955715979,0.72149366412816385,0.035515588448998006,0.019043133147044939,0.97978423972254713,0.99436978267826315,0.036248376947821924,0.019150957197988896,0.47167407728197247,0.1046070973176101,0.064178880972850294,0.040428216344759807,0.47167407728197247,0.59658387070506813,0,completed_late18_improvement,0,0
108,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.14999999999999999,9.8099488241132349e-05,0.15007730962504831,377.89388792404606,0.020215760277452761,0.0047236031021633245,0.015492157175289437,0.76634056610615331,0.035515588448998006,0.016569308757396931,0.97978423972254713,0.99527639689783653,0.036248376947821924,0.016647947051735161,0.54072572474902225,0.1046070973176101,0.058884001879953067,0.045723095437657034,0.54072572474902225,0.65353314542758778,1,,0,0
109,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.16500000000000001,9.2078371380921453e-05,0.16505604947816002,405.03419097212645,0.020215760277452761,0.0040599397000836458,0.016155820577369116,0.79916957639175124,0.035515588448998006,0.014837877288887479,0.97978423972254713,0.99594006029991622,0.036248376947821924,0.014898363747331559,0.58899225284549561,0.1046070973176101,0.05471474464067725,0.049892352676932851,0.58899225284549561,0.69408091461862342,0,assignment_airtime,0,0
110,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.17999999999999999,8.7239859567489475e-05,0.18003478933127173,442.85897857283049,0.020215760277452761,0.0038592490997990392,0.016356511177653722,0.809097009123947,0.035515588448998006,0.013850386633429069,0.97978423972254713,0.99614075090020082,0.036248376947821924,0.013904045809703735,0.61642294137147025,0.1046070973176101,0.052307138289104632,0.052299959028505469,0.61642294137147025,0.71275997524770862,0,assignment_airtime,0,0
111,primary_base,legacy_bad12_value,legacy_bad12_value_per_cost,1,p_frames_only,0.20000000000000001,8.1086531281471252e-05,0.20003865481252417,499.91531708245356,0.020215760277452761,0.0036528644501384842,0.016562895827314277,0.81930610573114915,0.035515588448998006,0.013040106182433821,0.97978423972254713,0.99634713554986143,0.036248376947821924,0.013087914560257437,0.63893791495555896,0.1046070973176101,0.0493905520686709,0.055216545248939201,0.63893791495555896,0.729122010343354,0,action_fraction+assignment_airtime,0,0
112,primary_base,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.050000000000000003,0.34906172752380371,0.05005798221878624,120.73177106306049,0.020215760277452761,0.0094120229157593181,0.010803737361693443,0.53442152129906151,0.035515588448998006,0.026045491722626803,0.97978423972254713,0.99058797708424062,0.036248376947821924,0.026292961680486726,0.27464444219573242,0.1046070973176101,0.078922995082835443,0.025684102234774662,0.27464444219573242,0.40453298174739694,0,completed_late18_improvement,0,0
113,primary_base,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.074999999999999997,0.30624094605445862,0.07508697332817936,210.5192227015705,0.020215760277452761,0.0071580470079983163,0.013057713269454445,0.64591749655926134,0.035515588448998006,0.02355023801605869,0.97978423972254713,0.99284195299200162,0.036248376947821924,0.023720027084963857,0.34562512635785381,0.1046070973176101,0.074010820029057137,0.030596277288552968,0.34562512635785381,0.49577131145855757,0,completed_late18_improvement,0,0
114,primary_base,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.10000000000000001,0.26427340507507324,0.10001932740626208,284.69463990699984,0.020215760277452761,0.005651476390329313,0.014564283887123448,0.72044205546735862,0.035515588448998006,0.021505198815602776,0.97978423972254713,0.99434852360967052,0.036248376947821924,0.02162742570133749,0.40335464585161157,0.1046070973176101,0.068746424445652099,0.035860672871958009,0.40335464585161157,0.56189835065948512,0,completed_late18_improvement,0,0
115,primary_base,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.125,0.24732767045497894,0.1250483185156552,363.96586043182731,0.020215760277452761,0.004996184741002262,0.015219575536450499,0.75285694564875427,0.035515588448998006,0.020282978723643399,0.97978423972254713,0.99500381525899761,0.036248376947821924,0.020384825075634286,0.43763481865746928,0.1046070973176101,0.066067595092130074,0.038539502225480027,0.43763481865746928,0.5952458821531118,0,completed_late18_improvement,0,0
116,primary_base,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.14999999999999999,0.23056900501251221,0.15007730962504831,428.98880575688787,0.020215760277452761,0.0044024093230033458,0.015813350954449416,0.78222885201535142,0.035515588448998006,0.017675897980660663,0.97978423972254713,0.99559759067699649,0.036248376947821924,0.017754058613823311,0.51021093608192269,0.1046070973176101,0.060145527431126451,0.04446156988648365,0.51021093608192269,0.646219894048637,0,assignment_airtime,0,0
117,primary_base,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.16500000000000001,0.21404843032360077,0.16505604947816002,471.94095437161718,0.020215760277452761,0.0034321758719650201,0.016783584405487741,0.83022276556212293,0.035515588448998006,0.015923060007403428,0.97978423972254713,0.99656782412803491,0.036248376947821924,0.015977898966721707,0.55921063749361111,0.1046070973176101,0.056738470796915491,0.04786862652069461,0.55921063749361111,0.69471670152786702,0,assignment_airtime,0,0
118,primary_base,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.17999999999999999,0.20304922759532928,0.18003478933127173,501.4645504910365,0.020215760277452761,0.0031822028080646624,0.017033557469388099,0.84258802219702478,0.035515588448998006,0.014271345366328222,0.97978423972254713,0.9968177971919352,0.036248376947821924,0.014316904660541795,0.60503322173154406,0.1046070973176101,0.052989412289901956,0.051617685027708145,0.60503322173154406,0.72381062196428436,0,assignment_airtime,0,0
119,primary_base,legacy_bad12_value,legacy_bad12_value,0,all_frames,0.20000000000000001,0.18911109864711761,0.20003865481252417,555.02316897738149,0.020215760277452761,0.0029771463634214596,0.017238613914031302,0.85273141734164903,0.035515588448998006,0.013268680721780519,0.97978423972254713,0.99702285363657839,0.036248376947821924,0.01330830148314438,0.63285800348244159,0.1046070973176101,0.050088116518558004,0.054518980799052097,0.63285800348244159,0.74279471041204537,0,action_fraction+assignment_airtime,0,0
120,primary_base,legacy_bad12_value,legacy_bad12_value,0,p_frames_only,0.050000000000000003,0.34472233057022095,0.05005798221878624,101.82360558877338,0.020215760277452761,0.0096523484930020973,0.010563411784450664,0.52253349067620036,0.035515588448998006,0.024877119363773525,0.97978423972254713,0.99034765150699777,0.036248376947821924,0.025119582326386468,0.30701497717966536,0.1046070973176101,0.078425317425544483,0.026181779892065622,0.30701497717966536,0.41477423392793289,0,completed_late18_improvement,0,0
121,primary_base,legacy_bad12_value,legacy_bad12_value,0,p_frames_only,0.074999999999999997,0.29899448156356812,0.07508697332817936,182.5363279001119,0.020215760277452761,0.0071880811829193956,0.013027679094533366,0.64443181536256755,0.035515588448998006,0.022758669214538688,0.97978423972254713,0.99281191881708053,0.036248376947821924,0.022923444796729753,0.3676007941065299,0.1046070973176101,0.072544418488729195,0.032062678828880913,0.3676007941065299,0.50601630473454873,0,completed_late18_improvement,0,0
122,primary_base,legacy_bad12_value,legacy_bad12_value,0,p_frames_only,0.10000000000000001,0.26038673520088196,0.10001932740626208,249.19433167160409,0.020215760277452761,0.006075096607454358,0.014140663669998403,0.69948710688709081,0.035515588448998006,0.020474984538093113,0.97978423972254713,0.99392490339254558,0.036248376947821924,0.020600132332137193,0.43169504218657151,0.1046070973176101,0.067036201032289314,0.037570896285320787,0.43169504218657151,0.56559107453683111,0,completed_late18_improvement,0,0
123,primary_base,legacy_bad12_value,legacy_bad12_value,0,p_frames_only,0.125,0.24503766000270844,0.1250483185156552,319.72572812555063,0.020215760277452761,0.0053353638746341751,0.014880396402818586,0.73607898978774178,0.035515588448998006,0.019095160893647597,0.97978423972254713,0.99466463612536571,0.036248376947821924,0.019197587005838696,0.47038768015812549,0.1046070973176101,0.063635028443156189,0.040972068874453905,0.47038768015812549,0.60323333497293363,0,completed_late18_improvement,0,0
124,primary_base,legacy_bad12_value,legacy_bad12_value,0,p_frames_only,0.14999999999999999,0.22279275953769684,0.15007730962504831,382.77297168638989,0.020215760277452761,0.0046183013393451718,0.01559745893810759,0.77154946062077612,0.035515588448998006,0.016554128192360778,0.97978423972254713,0.99538169866065473,0.036248376947821924,0.016630934861104379,0.54119504757291781,0.1046070973176101,0.058625620461678775,0.045981476855931326,0.54119504757291781,0.65637225409684696,1,,0,0
125,primary_base,legacy_bad12_value,legacy_bad12_value,0,p_frames_only,0.16500000000000001,0.20932801067829132,0.16505604947816002,409.15767895789105,0.020215760277452761,0.0039400298303696457,0.016275730447083116,0.80510108072640341,0.035515588448998006,0.014703001162162853,0.97978423972254713,0.99605997016963022,0.036248376947821924,0.014761160575159861,0.59277733741270799,0.1046070973176101,0.05448316495717611,0.050123932360433991,0.59277733741270799,0.69893920906955564,0,assignment_airtime,0,0
126,primary_base,legacy_bad12_value,legacy_bad12_value,0,p_frames_only,0.17999999999999999,0.19753241539001465,0.18003478933127173,445.60816067134937,0.020215760277452761,0.0037417662585274777,0.016473994018925284,0.81490845720500649,0.035515588448998006,0.014035059673049986,0.97978423972254713,0.99625823374147238,0.036248376947821924,0.014087772826068372,0.61135438294665845,0.1046070973176101,0.052300316174160075,0.052306781143450026,0.61135438294665845,0.71313142007583252,0,assignment_airtime,0,0
127,primary_base,legacy_bad12_value,legacy_bad12_value,0,p_frames_only,0.20000000000000001,0.18327672779560089,0.20003865481252417,503.25253505233104,0.020215760277452761,0.0035246875915782017,0.01669107268587456,0.82564654788128888,0.035515588448998006,0.013112097416371142,0.97978423972254713,0.99647531240842169,0.036248376947821924,0.013158476936754189,0.63699127948003609,0.1046070973176101,0.049341826027905288,0.055265271289704813,0.63699127948003609,0.73131891368066249,0,action_fraction+assignment_airtime,0,0
128,primary_compact_physics,deadline_value,deadline_value_per_cost,1,all_frames,0.050000000000000003,5.3055908210808411e-05,0.05005798221878624,120.81523445409942,0.020215760277452761,0.0085517598109674763,0.011664000466485285,0.57697560252010371,0.035515588448998006,0.026488685212982761,0.97978423972254713,0.99144824018903244,0.036248376947821924,0.026717163982188673,0.26294178576196797,0.1046070973176101,0.082023734503428591,0.022583362814181506,0.26294178576196797,0.41995869414103582,0,completed_late18_improvement,0,0
129,primary_compact_physics,deadline_value,deadline_value_per_cost,1,all_frames,0.074999999999999997,4.0828319470165297e-05,0.07508697332817936,182.30080586326795,0.020215760277452761,0.007008347406538714,0.013207412870914047,0.65332259037740315,0.035515588448998006,0.023587768049769003,0.97978423972254713,0.99299165259346123,0.036248376947821924,0.023754246058527568,0.34468111240619553,0.1046070973176101,0.076407892166497515,0.028199205151112582,0.34468111240619553,0.49900185139179931,0,completed_late18_improvement,0,0
130,primary_compact_physics,deadline_value,deadline_value_per_cost,1,all_frames,0.10000000000000001,2.8388649297994561e-05,0.10001932740626208,243.39006011906829,0.020215760277452761,0.0061357999045910539,0.014079960372861708,0.69648433596462389,0.035515588448998006,0.022446997294961399,0.97978423972254713,0.99386420009540888,0.036248376947821924,0.022585577881572286,0.37692167806345334,0.1046070973176101,0.070952707641262408,0.0336543896763477,0.37692167806345334,0.53670300701403861,0,completed_late18_improvement,0,0
131,primary_compact_physics,deadline_value,deadline_value_per_cost,1,all_frames,0.125,2.2521855498780496e-05,0.1250483185156552,314.88231986831988,0.020215760277452761,0.0049114071271925824,0.015304353150260179,0.75705058529654112,0.035515588448998006,0.021415139597381297,0.97978423972254713,0.99508859287280726,0.036248376947821924,0.02152083719054208,0.40629515022092005,0.1046070973176101,0.067086987099145901,0.037520110218464207,0.40629515022092005,0.58167286775873062,0,completed_late18_improvement,0,0
132,primary_compact_physics,deadline_value,deadline_value_per_cost,1,all_frames,0.14999999999999999,1.8944743715110235e-05,0.15007730962504831,402.95585534411674,0.020215760277452761,0.0044050119844420213,0.01581074829301074,0.78210010783739548,0.035515588448998006,0.020036210062080048,0.97978423972254713,0.9955949880155579,0.036248376947821924,0.02012486031294379,0.44480658149431862,0.1046070973176101,0.063919997714695337,0.040687099602914757,0.44480658149431862,0.61345334466585699,0,assignment_airtime+completed_late18_improvement,0,0
133,primary_compact_physics,deadline_value,deadline_value_per_cost,1,all_frames,0.16500000000000001,1.7586109606781974e-05,0.16505604947816002,447.61096368575306,0.020215760277452761,0.0042135383276362265,0.016002221949816535,0.79157161195981773,0.035515588448998006,0.018779594696336777,0.97978423972254713,0.99578646167236362,0.036248376947821924,0.018859058060296956,0.47972682783993859,0.1046070973176101,0.061245754349394825,0.043361342968215276,0.47972682783993859,0.63564921989987822,0,assignment_airtime+completed_late18_improvement,0,0
134,primary_compact_physics,deadline_value,deadline_value_per_cost,1,all_frames,0.17999999999999999,1.648644138185773e-05,0.18003478933127173,492.64457674607348,0.020215760277452761,0.0039961288318465273,0.016219631445606234,0.80232606753338243,0.035515588448998006,0.016683978223372684,0.97978423972254713,0.99600387116815337,0.036248376947821924,0.016750917045939836,0.53788504599662201,0.1046070973176101,0.057871372730482623,0.046735724587127478,0.53788504599662201,0.67010555676500227,0,assignment_airtime,0,0
135,primary_compact_physics,deadline_value,deadline_value_per_cost,1,all_frames,0.20000000000000001,1.5007403817435261e-05,0.20003865481252417,552.73563435717938,0.020215760277452761,0.0035766359256292971,0.016639124351823464,0.82307685308187861,0.035515588448998006,0.015728725582524198,0.97978423972254713,0.9964233640743706,0.036248376947821924,0.015785183436696538,0.5645271660185317,0.1046070973176101,0.056145863313041416,0.048461234004568685,0.5645271660185317,0.6938020095502051,0,action_fraction+assignment_airtime,0,0
136,primary_compact_physics,deadline_value,deadline_value_per_cost,1,p_frames_only,0.050000000000000003,5.3011663112556562e-05,0.05005798221878624,119.59076111324057,0.020215760277452761,0.0087545509007535046,0.011461209376699257,0.56694426622590521,0.035515588448998006,0.026484556480657589,0.97978423972254713,0.99124544909924639,0.036248376947821924,0.026718464639332612,0.26290590395832719,0.1046070973176101,0.082161754406593998,0.022445342911016099,0.26290590395832719,0.41492508509211623,0,completed_late18_improvement,0,0
137,primary_compact_physics,deadline_value,deadline_value_per_cost,1,p_frames_only,0.074999999999999997,4.0404487663181499e-05,0.07508697332817936,179.59304947894893,0.020215760277452761,0.0070965004944387126,0.013119259783014049,0.64896197832571001,0.035515588448998006,0.02368085287310543,0.97978423972254713,0.99290349950556123,0.036248376947821924,0.023850105156138383,0.34203660510180506,0.1046070973176101,0.07635219375792783,0.028254903559682267,0.34203660510180506,0.49549929171375751,0,completed_late18_improvement,0,0
138,primary_compact_physics,deadline_value,deadline_value_per_cost,1,p_frames_only,0.10000000000000001,2.8073265639250167e-05,0.10001932740626208,234.39478393457992,0.020215760277452761,0.0063575326604450744,0.013858227617007687,0.68551602446850246,0.035515588448998006,0.021822270379137559,0.97978423972254713,0.99364246733955486,0.036248376947821924,0.021961893836488264,0.39412752554130842,0.1046070973176101,0.070790375144202944,0.033816722173407157,0.39412752554130842,0.53982177500490547,0,completed_late18_improvement,0,0
139,primary_compact_physics,deadline_value,deadline_value_per_cost,1,p_frames_only,0.125,2.2179418010637164e-05,0.1250483185156552,299.59886805972519,0.020215760277452761,0.0051734218686521598,0.015042338408800602,0.74408967074949783,0.035515588448998006,0.019906079577499299,0.97978423972254713,0.99482657813134767,0.036248376947821924,0.020009597667656084,0.44798638304663702,0.1046070973176101,0.065167165150406284,0.039439932167203817,0.44798638304663702,0.5960380268980674,0,completed_late18_improvement,0,0
140,primary_compact_physics,deadline_value,deadline_value_per_cost,1,p_frames_only,0.14999999999999999,1.8624838048708625e-05,0.15007730962504831,379.86677691742449,0.020215760277452761,0.0048667106813024847,0.015349049596150277,0.75926155561260433,0.035515588448998006,0.018543595277261661,0.97978423972254713,0.99513328931869738,0.036248376947821924,0.018634282941089476,0.48592779842493983,0.1046070973176101,0.062606534800119212,0.042000562517490882,0.48592779842493983,0.62259467701877202,0,completed_late18_improvement,0,0
141,primary_compact_physics,deadline_value,deadline_value_per_cost,1,p_frames_only,0.16500000000000001,1.7460268281865865e-05,0.16505604947816002,423.50341771018395,0.020215760277452761,0.0048567049821874632,0.015359055295265298,0.7597565010896824,0.035515588448998006,0.017240132921141651,0.97978423972254713,0.9951432950178124,0.036248376947821924,0.017324271798297212,0.52206765496742646,0.1046070973176101,0.060277335579736732,0.044329761737873369,0.52206765496742646,0.64091207802855443,0,assignment_airtime,0,0
142,primary_compact_physics,deadline_value,deadline_value_per_cost,1,p_frames_only,0.17999999999999999,1.6153098840732127e-05,0.18003478933127173,468.16519443236098,0.020215760277452761,0.0046567509081109574,0.015559009369341804,0.76964750055407161,0.035515588448998006,0.015370896289763552,0.97978423972254713,0.99534324909188898,0.036248376947821924,0.015442809607426722,0.57397238420754604,0.1046070973176101,0.057053845447535723,0.047553251870074378,0.57397238420754604,0.67180994238080882,0,assignment_airtime,0,0
143,primary_compact_physics,deadline_value,deadline_value_per_cost,1,p_frames_only,0.20000000000000001,1.4771238966204692e-05,0.20003865481252417,521.00785636815942,0.020215760277452761,0.0041188937789932885,0.016096866498459473,0.79625333292128453,0.035515588448998006,0.014180698181619711,0.97978423972254713,0.99588110622100656,0.036248376947821924,0.014239348545761768,0.60717279655696765,0.1046070973176101,0.053795572805850955,0.050811524511759146,0.60717279655696765,0.70171306473912609,0,action_fraction+assignment_airtime,0,0
144,primary_compact_physics,deadline_value,deadline_value,0,all_frames,0.050000000000000003,0.12783452868461609,0.05005798221878624,151.60614351517535,0.020215760277452761,0.00840127987873137,0.011814480398721391,0.5844192964584386,0.035515588448998006,0.027570122217450505,0.97978423972254713,0.99159872012126848,0.036248376947821924,0.027803708958074078,0.23296678915868715,0.1046070973176101,0.082528417419074712,0.022078679898535385,0.23296678915868715,0.40869304280856289,0,completed_late18_improvement,0,0
145,primary_compact_physics,deadline_value,deadline_value,0,all_frames,0.074999999999999997,0.095609709620475769,0.07508697332817936,210.99669112031623,0.020215760277452761,0.0064074468649940198,0.013808313412458742,0.68304695064372944,0.035515588448998006,0.024940214502815312,0.97978423972254713,0.99359255313500583,0.036248376947821924,0.02510104813499596,0.30752628811138483,0.1046070973176101,0.077602318807983448,0.027004778509626653,0.30752628811138483,0.49528661937755714,0,completed_late18_improvement,0,0
146,primary_compact_physics,deadline_value,deadline_value,0,all_frames,0.10000000000000001,0.069984510540962219,0.10001932740626208,274.51602846026583,0.020215760277452761,0.0054726057559191885,0.014743154521533573,0.72929013399397358,0.035515588448998006,0.022714494373115901,0.97978423972254713,0.99452739424408065,0.036248376947821924,0.022839485874977541,0.369917005998529,0.1046070973176101,0.072362855894758549,0.032244241422851552,0.369917005998529,0.54960356999625126,0,completed_late18_improvement,0,0
147,primary_compact_physics,deadline_value,deadline_value,0,all_frames,0.125,0.053102780133485794,0.1250483185156552,351.65227732274872,0.020215760277452761,0.0048253069961342893,0.015390453281318472,0.76130964505371101,0.035515588448998006,0.020776560845882829,0.97978423972254713,0.99517469300386563,0.036248376947821924,0.020877300228736951,0.42404868888918856,0.1046070973176101,0.067203480724992715,0.037403616592617393,0.42404868888918856,0.59267916697144973,0,completed_late18_improvement,0,0
148,primary_compact_physics,deadline_value,deadline_value,0,all_frames,0.14999999999999999,0.044646229594945908,0.15007730962504831,431.45683797820811,0.020215760277452761,0.0043273351580392881,0.015888425119413473,0.78594249740556665,0.035515588448998006,0.019312127716472616,0.97978423972254713,0.9956726648419606,0.036248376947821924,0.019396060973048766,0.46491229108082238,0.1046070973176101,0.063613987102731015,0.040993110214879086,0.46491229108082238,0.62542739424319449,0,assignment_airtime+completed_late18_improvement,0,0
149,primary_compact_physics,deadline_value,deadline_value,0,all_frames,0.16500000000000001,0.040905952453613281,0.16505604947816002,482.01307924902233,0.020215760277452761,0.0041089927310842857,0.016106767546368476,0.79674310168452245,0.035515588448998006,0.018024223787262476,0.97978423972254713,0.99589100726891555,0.036248376947821924,0.018098590765159388,0.50070617530788819,0.1046070973176101,0.060917935141591474,0.043689162176018627,0.50070617530788819,0.64872463849620532,0,assignment_airtime,0,0
150,primary_compact_physics,deadline_value,deadline_value,0,all_frames,0.17999999999999999,0.03826330229640007,0.18022806339389255,521.95654054971828,0.020215760277452761,0.0038946811018686113,0.01632107917558415,0.80734431708648302,0.035515588448998006,0.016155328432107055,0.97978423972254713,0.99610531889813125,0.036248376947821924,0.016218494295339881,0.5525732277975991,0.1046070973176101,0.057544520869105616,0.047062576448504485,0.5525732277975991,0.67995877244204106,0,assignment_airtime,0,0
