topology,policy,run_count,deadline_miss_ratio_n,deadline_miss_ratio_mean,deadline_miss_ratio_ci95_low,deadline_miss_ratio_ci95_high,incomplete_ratio_n,incomplete_ratio_mean,incomplete_ratio_ci95_low,incomplete_ratio_ci95_high,latency_p99_us_n,latency_p99_us_mean,latency_p99_us_ci95_low,latency_p99_us_ci95_high,redundant_byte_ratio_n,redundant_byte_ratio_mean,redundant_byte_ratio_ci95_low,redundant_byte_ratio_ci95_high,duplicate_recovery_rate_n,duplicate_recovery_rate_mean,duplicate_recovery_rate_ci95_low,duplicate_recovery_rate_ci95_high,duplicate_no_benefit_ratio_n,duplicate_no_benefit_ratio_mean,duplicate_no_benefit_ratio_ci95_low,duplicate_no_benefit_ratio_ci95_high,background_throughput_mbps_n,background_throughput_mbps_mean,background_throughput_mbps_ci95_low,background_throughput_mbps_ci95_high,max_deadline_miss_burst_n,max_deadline_miss_burst_mean,max_deadline_miss_burst_ci95_low,max_deadline_miss_burst_ci95_high,p95_deadline_miss_burst_n,p95_deadline_miss_burst_mean,p95_deadline_miss_burst_ci95_low,p95_deadline_miss_burst_ci95_high,joint_copy_deadline_exceedance_rate_n,joint_copy_deadline_exceedance_rate_mean,joint_copy_deadline_exceedance_rate_ci95_low,joint_copy_deadline_exceedance_rate_ci95_high,cross_copy_delay_correlation_n,cross_copy_delay_correlation_mean,cross_copy_delay_correlation_ci95_low,cross_copy_delay_correlation_ci95_high
dual_interface,paired_value_duplication_t2,48,48,0.006770833333329375,0.004784481087641105,0.008757185579017645,48,0.006770833333329375,0.004784481087641105,0.008757185579017645,48,17394.285118541666,15545.389463502359,19243.18077358097,48,0.05346164195269125,0.04280121755008941,0.06412206635529309,47,0.6061793424434042,0.5323749407640989,0.6799837441227096,47,0.38918032528560426,0.31494161008587973,0.4634190404853288,48,26.667186666666666,26.521807766028928,26.812565567304404,48,2.2083333333333335,1.6672732255919427,2.7493934410747243,48,1.6749999999999996,1.3082014969442053,2.041798503055794,47,0.004640332271039129,0.0015929935793766452,0.0076876709627016135,47,0.08016071368479444,-0.013343927514105486,0.17366535488369436
mlo_str,fixed_link_0,48,48,0.00799768518518675,0.006118167368005307,0.009877203002368194,48,0.00799768518518675,0.006118167368005307,0.009877203002368194,48,18874.377909791667,17315.77545164512,20432.980367938213,48,0.0,0.0,0.0,0,,,,0,,,,48,26.66852,26.523067565369796,26.813972434630205,48,2.4166666666666665,1.7805003637145058,3.0528329696188274,48,1.7624999999999993,1.4263765556255317,2.098623444374467,0,,,,0,,,
