topology,policy,run_count,deadline_miss_ratio_n,deadline_miss_ratio_mean,deadline_miss_ratio_ci95_low,deadline_miss_ratio_ci95_high,incomplete_ratio_n,incomplete_ratio_mean,incomplete_ratio_ci95_low,incomplete_ratio_ci95_high,latency_p99_us_n,latency_p99_us_mean,latency_p99_us_ci95_low,latency_p99_us_ci95_high,redundant_byte_ratio_n,redundant_byte_ratio_mean,redundant_byte_ratio_ci95_low,redundant_byte_ratio_ci95_high,duplicate_recovery_rate_n,duplicate_recovery_rate_mean,duplicate_recovery_rate_ci95_low,duplicate_recovery_rate_ci95_high,duplicate_no_benefit_ratio_n,duplicate_no_benefit_ratio_mean,duplicate_no_benefit_ratio_ci95_low,duplicate_no_benefit_ratio_ci95_high,background_throughput_mbps_n,background_throughput_mbps_mean,background_throughput_mbps_ci95_low,background_throughput_mbps_ci95_high,max_deadline_miss_burst_n,max_deadline_miss_burst_mean,max_deadline_miss_burst_ci95_low,max_deadline_miss_burst_ci95_high,p95_deadline_miss_burst_n,p95_deadline_miss_burst_mean,p95_deadline_miss_burst_ci95_low,p95_deadline_miss_burst_ci95_high,joint_copy_deadline_exceedance_rate_n,joint_copy_deadline_exceedance_rate_mean,joint_copy_deadline_exceedance_rate_ci95_low,joint_copy_deadline_exceedance_rate_ci95_high,cross_copy_delay_correlation_n,cross_copy_delay_correlation_mean,cross_copy_delay_correlation_ci95_low,cross_copy_delay_correlation_ci95_high
dual_interface,paired_value_duplication_t2,48,48,0.005740740740744292,0.004132592826714608,0.007348888654773975,48,0.005740740740744292,0.004132592826714608,0.007348888654773975,48,17081.160180833333,15327.932969289286,18834.38739237738,48,0.05239161109717646,0.04231425931909409,0.06246896287525883,47,0.6226476080814043,0.547693534516884,0.6976016816459246,47,0.3732096513914043,0.2975927449123931,0.4488265578704154,48,26.667253333333335,26.521865277653962,26.812641389012708,48,1.8125,1.3850240560872302,2.2399759439127696,48,1.414583333333333,1.1253429123530672,1.703823754313599,47,0.004142740527176891,0.0013024578390901354,0.006983023215263647,47,0.012450733471066556,-0.06873800529277896,0.09363947223491206
mlo_str,fixed_link_0,48,48,0.00799768518518675,0.006118167368005307,0.009877203002368194,48,0.00799768518518675,0.006118167368005307,0.009877203002368194,48,18874.377909791667,17315.77545164512,20432.980367938213,48,0.0,0.0,0.0,0,,,,0,,,,48,26.66852,26.523067565369796,26.813972434630205,48,2.4166666666666665,1.7805003637145058,3.0528329696188274,48,1.7624999999999993,1.4263765556255317,2.098623444374467,0,,,,0,,,
