topology,policy,run_count,deadline_miss_ratio_n,deadline_miss_ratio_mean,deadline_miss_ratio_ci95_low,deadline_miss_ratio_ci95_high,incomplete_ratio_n,incomplete_ratio_mean,incomplete_ratio_ci95_low,incomplete_ratio_ci95_high,latency_p99_us_n,latency_p99_us_mean,latency_p99_us_ci95_low,latency_p99_us_ci95_high,redundant_byte_ratio_n,redundant_byte_ratio_mean,redundant_byte_ratio_ci95_low,redundant_byte_ratio_ci95_high,duplicate_recovery_rate_n,duplicate_recovery_rate_mean,duplicate_recovery_rate_ci95_low,duplicate_recovery_rate_ci95_high,duplicate_no_benefit_ratio_n,duplicate_no_benefit_ratio_mean,duplicate_no_benefit_ratio_ci95_low,duplicate_no_benefit_ratio_ci95_high,background_throughput_mbps_n,background_throughput_mbps_mean,background_throughput_mbps_ci95_low,background_throughput_mbps_ci95_high,max_deadline_miss_burst_n,max_deadline_miss_burst_mean,max_deadline_miss_burst_ci95_low,max_deadline_miss_burst_ci95_high,p95_deadline_miss_burst_n,p95_deadline_miss_burst_mean,p95_deadline_miss_burst_ci95_low,p95_deadline_miss_burst_ci95_high,joint_copy_deadline_exceedance_rate_n,joint_copy_deadline_exceedance_rate_mean,joint_copy_deadline_exceedance_rate_ci95_low,joint_copy_deadline_exceedance_rate_ci95_high,cross_copy_delay_correlation_n,cross_copy_delay_correlation_mean,cross_copy_delay_correlation_ci95_low,cross_copy_delay_correlation_ci95_high
dual_interface,paired_value_duplication_t2,48,48,0.007881944444445125,0.0052723592175203575,0.010491529671369893,48,0.007881944444445125,0.0052723592175203575,0.010491529671369893,48,17415.6771175,15538.416209517429,19292.93802548257,48,0.05064274051992896,0.04123169738256392,0.060053783657293996,45,0.6596416125958889,0.5992629572166618,0.7200202679751161,45,0.3382687102052356,0.2776348078117572,0.39890261259871396,48,26.640616666666666,26.494939919035904,26.78629341429743,48,2.4791666666666665,1.8727202220492334,3.0856131112840997,48,1.8062499999999995,1.4547829196079793,2.1577170803920196,45,0.00208967719884948,0.0006056709429784705,0.00357368345472049,45,-0.0009251092277055857,-0.07768607282714303,0.07583585437173186
mlo_str,fixed_link_0,48,48,0.007048611111108167,0.005410728975022677,0.008686493247193656,48,0.007048611111108167,0.005410728975022677,0.008686493247193656,48,18112.78096125,16454.39996833096,19771.161954169038,48,0.0,0.0,0.0,0,,,,0,,,,48,26.640996666666666,26.495221654346043,26.78677167898729,48,2.5,1.778149541036107,3.221850458963893,48,1.766666666666666,1.4417640716978137,2.091569261635518,0,,,,0,,,
