family_id,scenario_id,parameter_sample,seed,run,arm_id,run_id,run_dir,generated_frame_count,completed_frame_count,deadline_miss_count,all_generated_deadline_miss_rate,completed_frame_hf7_p99_us,sender_airtime_us,background_bytes_received,background_throughput_mbps
radio_propagation,radio-propagation-qualification-p17,17,21006,1,distributional_shadow_t2,5f26a098daaa7c900e72,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/5f26a098daaa7c900e72,1800,1163,637,0.35388888888888886,32142.83999999999,18881438.0,203224800,27.09664
radio_propagation,radio-propagation-qualification-p17,17,21007,1,str_mlo_nmaxinflights_1,cf3d9b93ebfdcb90e360,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/cf3d9b93ebfdcb90e360,1800,1297,503,0.27944444444444444,32590.519999999997,11435258.0,196369200,26.18256
radio_propagation,radio-propagation-qualification-p17,17,21007,1,score_aware_t2_v2,b132cc0b9c5923944d79,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/b132cc0b9c5923944d79,1800,1175,625,0.3472222222222222,32691.260000000002,14366473.0,196344000,26.1792
radio_propagation,radio-propagation-qualification-p17,17,21007,1,distributional_shadow_t2,57127cd87e8789a5f2d3,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/57127cd87e8789a5f2d3,1800,1225,575,0.3194444444444444,32303.04,14940402.0,196357200,26.18096
radio_propagation,radio-propagation-qualification-p17,17,21008,1,str_mlo_nmaxinflights_1,82e51528936060ae348d,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/82e51528936060ae348d,1800,1609,191,0.10611111111111111,31492.840000000007,8638316.0,197485200,26.33136
radio_propagation,radio-propagation-qualification-p17,17,21008,1,score_aware_t2_v2,84bb0cb4bad3a0ff52fd,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/84bb0cb4bad3a0ff52fd,1800,1550,250,0.1388888888888889,31893.300000000003,11802950.0,197488800,26.33184
radio_propagation,radio-propagation-qualification-p17,17,21008,1,distributional_shadow_t2,fa56530b8ef64b8e27a1,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/fa56530b8ef64b8e27a1,1800,1570,230,0.12777777777777777,31959.03,12025453.0,197481600,26.33088
radio_propagation,radio-propagation-qualification-p18,18,21009,1,str_mlo_nmaxinflights_1,4cfb59287ccf7d617551,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/4cfb59287ccf7d617551,1800,1791,9,0.005,17751.899999999976,4089476.0,192810000,25.708
radio_propagation,radio-propagation-qualification-p18,18,21009,1,score_aware_t2_v2,40cc2b13e5228257ef57,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/40cc2b13e5228257ef57,1800,1795,5,0.002777777777777778,15939.959999999995,4742104.0,192745200,25.69936
radio_propagation,radio-propagation-qualification-p18,18,21009,1,distributional_shadow_t2,3964ba0a4a71b8fc93d3,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/3964ba0a4a71b8fc93d3,1800,1795,5,0.002777777777777778,15880.419999999998,4823753.0,192742800,25.69904
radio_propagation,radio-propagation-qualification-p18,18,21010,1,str_mlo_nmaxinflights_1,32c54ecd6de03687cccf,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/32c54ecd6de03687cccf,1800,1794,6,0.0033333333333333335,16032.32999999998,3824021.0,202243200,26.96576
radio_propagation,radio-propagation-qualification-p18,18,21010,1,score_aware_t2_v2,2534c442425d9af823c4,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/2534c442425d9af823c4,1800,1800,0,0.0,10592.309999999998,3721335.0,202256400,26.96752
radio_propagation,radio-propagation-qualification-p18,18,21010,1,distributional_shadow_t2,283f7d12d0983e9574ec,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/283f7d12d0983e9574ec,1800,1800,0,0.0,9959.27,4102148.0,202252800,26.96704
radio_propagation,radio-propagation-qualification-p18,18,21011,1,str_mlo_nmaxinflights_1,653ade0b56726d73958d,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/653ade0b56726d73958d,1800,1768,32,0.017777777777777778,23818.939999999984,5131186.0,200563200,26.74176
radio_propagation,radio-propagation-qualification-p18,18,21011,1,score_aware_t2_v2,4c7cf803908fcc7c08f7,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/4c7cf803908fcc7c08f7,1800,1773,27,0.015,23556.999999999996,5741274.0,200541600,26.73888
radio_propagation,radio-propagation-qualification-p18,18,21011,1,distributional_shadow_t2,e1a20f47167fe15c2b6d,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/e1a20f47167fe15c2b6d,1800,1782,18,0.01,23669.4,6043072.0,200541600,26.73888
radio_propagation,radio-propagation-qualification-p18,18,21012,1,str_mlo_nmaxinflights_1,bed82a52ddff2cb9bca4,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/bed82a52ddff2cb9bca4,1800,1800,0,0.0,9915.589999999998,3286555.0,199752000,26.6336
radio_propagation,radio-propagation-qualification-p18,18,21012,1,score_aware_t2_v2,519361bdd2d7dac3b790,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/519361bdd2d7dac3b790,1800,1800,0,0.0,7806.45,3131839.0,199729200,26.63056
radio_propagation,radio-propagation-qualification-p18,18,21012,1,distributional_shadow_t2,b6290aa912d4c394f564,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/b6290aa912d4c394f564,1800,1800,0,0.0,7225.919999999999,3358214.0,199747200,26.63296
radio_propagation,radio-propagation-qualification-p19,19,21013,1,str_mlo_nmaxinflights_1,cc0f18488cb86c6f6dc3,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/cc0f18488cb86c6f6dc3,1800,1780,20,0.011111111111111112,22047.460000000003,4847554.0,203257200,27.10096
radio_propagation,radio-propagation-qualification-p19,19,21013,1,score_aware_t2_v2,79d6b0777f2f6d57860f,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/79d6b0777f2f6d57860f,1800,1781,19,0.010555555555555556,23984.000000000007,5843716.0,203253600,27.10048
radio_propagation,radio-propagation-qualification-p19,19,21013,1,distributional_shadow_t2,7caf110cda8d4fa41b38,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/7caf110cda8d4fa41b38,1800,1786,14,0.0077777777777777776,23703.300000000014,5971937.0,203253600,27.10048
radio_propagation,radio-propagation-qualification-p19,19,21014,1,str_mlo_nmaxinflights_1,0ed99e45f512ce68d142,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/0ed99e45f512ce68d142,1800,1786,14,0.0077777777777777776,20323.650000000078,4123318.0,205852800,27.44704
radio_propagation,radio-propagation-qualification-p19,19,21014,1,score_aware_t2_v2,4f314679798c630b2b7f,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/4f314679798c630b2b7f,1800,1789,11,0.006111111111111111,12772.15999999999,4169848.0,205819200,27.44256
radio_propagation,radio-propagation-qualification-p19,19,21014,1,distributional_shadow_t2,112841ffa03f33128999,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/112841ffa03f33128999,1800,1792,8,0.0044444444444444444,12486.33999999999,4484978.0,205819200,27.44256
radio_propagation,radio-propagation-qualification-p19,19,21015,1,str_mlo_nmaxinflights_1,837aee4c688e3a290502,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/837aee4c688e3a290502,1800,1780,20,0.011111111111111112,20948.040000000008,4420858.0,196908000,26.2544
radio_propagation,radio-propagation-qualification-p19,19,21015,1,score_aware_t2_v2,99f7711ecf7e03752bff,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/99f7711ecf7e03752bff,1800,1782,18,0.01,21539.40000000006,5605357.0,196896000,26.2528
radio_propagation,radio-propagation-qualification-p19,19,21015,1,distributional_shadow_t2,6ae7fd8ad084a99e9ecb,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/6ae7fd8ad084a99e9ecb,1800,1783,17,0.009444444444444445,23440.640000000043,5640557.0,196894800,26.25264
radio_propagation,radio-propagation-qualification-p19,19,21016,1,str_mlo_nmaxinflights_1,89aed42efbb08eefcfe1,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/89aed42efbb08eefcfe1,1800,1788,12,0.006666666666666667,19414.48999999999,4382206.0,206450400,27.52672
radio_propagation,radio-propagation-qualification-p19,19,21016,1,score_aware_t2_v2,a5ce2ac110fc982e58e6,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/a5ce2ac110fc982e58e6,1800,1787,13,0.007222222222222222,21114.73999999988,5554182.0,206440800,27.52544
radio_propagation,radio-propagation-qualification-p19,19,21016,1,distributional_shadow_t2,e9442e810171618406b6,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/e9442e810171618406b6,1800,1786,14,0.0077777777777777776,22395.15000000003,5563284.0,206440800,27.52544
radio_propagation,radio-propagation-qualification-p20,20,21017,1,str_mlo_nmaxinflights_1,5685b9d56dc6f7d7fb81,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/5685b9d56dc6f7d7fb81,1800,1757,43,0.02388888888888889,24276.080000000005,5029210.0,204861600,27.31488
radio_propagation,radio-propagation-qualification-p20,20,21017,1,score_aware_t2_v2,448e48b1cca53af14743,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/448e48b1cca53af14743,1800,1795,5,0.002777777777777778,19113.87999999999,4951450.0,204819600,27.30928
radio_propagation,radio-propagation-qualification-p20,20,21017,1,distributional_shadow_t2,88387f92242bcd931ed7,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/88387f92242bcd931ed7,1800,1796,4,0.0022222222222222222,16668.94999999999,5414760.0,204819600,27.30928
radio_propagation,radio-propagation-qualification-p20,20,21018,1,str_mlo_nmaxinflights_1,07b9055c737d47fdd861,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/07b9055c737d47fdd861,1800,1680,120,0.06666666666666667,29535.510000000006,6572716.0,199632000,26.6176
radio_propagation,radio-propagation-qualification-p20,20,21018,1,score_aware_t2_v2,9183fb9633bdf84d1814,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/9183fb9633bdf84d1814,1800,1644,156,0.08666666666666667,29820.399999999998,7457208.0,199573200,26.60976
radio_propagation,radio-propagation-qualification-p20,20,21018,1,distributional_shadow_t2,eaa82dfa10cbae035f4c,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/eaa82dfa10cbae035f4c,1800,1685,115,0.06388888888888888,29990.52000000002,7867339.0,199563600,26.60848
radio_propagation,radio-propagation-qualification-p20,20,21019,1,str_mlo_nmaxinflights_1,d75ad1602644a8b70618,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/d75ad1602644a8b70618,1800,1758,42,0.023333333333333334,25865.210000000054,5810251.0,199958400,26.66112
radio_propagation,radio-propagation-qualification-p20,20,21019,1,score_aware_t2_v2,87e3d980719bbd841679,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/87e3d980719bbd841679,1800,1752,48,0.02666666666666667,27387.91,7239749.0,199946400,26.65952
radio_propagation,radio-propagation-qualification-p20,20,21019,1,distributional_shadow_t2,38dc033a4b8966ac1f15,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/38dc033a4b8966ac1f15,1800,1760,40,0.022222222222222223,27449.520000000004,7349149.0,199922400,26.65632
radio_propagation,radio-propagation-qualification-p20,20,21020,1,str_mlo_nmaxinflights_1,86c2a5aade2cb84a3acd,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/86c2a5aade2cb84a3acd,1800,1504,296,0.16444444444444445,31849.410000000007,9936995.0,194958000,25.9944
radio_propagation,radio-propagation-qualification-p20,20,21020,1,score_aware_t2_v2,5a938c649a3512563037,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/5a938c649a3512563037,1800,1393,407,0.22611111111111112,31671.99999999995,12878820.0,194964000,25.9952
radio_propagation,radio-propagation-qualification-p20,20,21020,1,distributional_shadow_t2,9466e49d79c60fe1ebc2,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/9466e49d79c60fe1ebc2,1800,1470,330,0.18333333333333332,31125.769999999982,13347231.0,194964000,25.9952
obss_intensity,obss-intensity-qualification-p16,16,21033,1,str_mlo_nmaxinflights_1,7791f434259b2a5daf40,/home/jingweili/wifi_streaming_qualification_47e1996/results/environment_generalization_closed_loop_qualification_v1/runs/7791f434259b2a5daf40,1800,1724,76,0.042222222222222223,28293.859999999986,4874042.0,224389200,29.91856
