comparison_id,candidate_arm_id,baseline_arm_id,family_id,scenario_id,candidate__all_generated_deadline_miss_rate,baseline__all_generated_deadline_miss_rate,candidate__completed_frame_hf7_p99_us,baseline__completed_frame_hf7_p99_us,candidate__sender_airtime_us,baseline__sender_airtime_us,candidate__background_throughput_mbps,baseline__background_throughput_mbps,deadline_miss_delta,completed_p99_delta_us,sender_airtime_ratio,background_throughput_loss,relative_deadline_miss_reduction
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,obss_intensity,obss-intensity-qualification-p18,0.07777777777777778,0.04416666666666667,25349.404999999973,24881.022500000006,6016922.25,4716788.75,40.85704,40.85692,0.03361111111111111,468.38249999996697,1.2756395439588004,-2.9370789573768263e-06,-0.7610062893081762
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,obss_intensity,obss-intensity-qualification-p19,0.3695833333333333,0.28652777777777777,31646.975,30607.97499999999,7096298.75,5826959.0,52.14466,52.22288,0.08305555555555555,1039.0000000000073,1.2178391421666086,0.001497810921190168,-0.28986912263693654
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,obss_intensity,obss-intensity-qualification-p21,0.035416666666666666,0.03,27008.832500000004,25645.010000000002,5997649.0,4882158.5,39.25078186666667,39.250929066666664,0.005416666666666667,1363.822500000002,1.2284830572379,3.750229701449115e-06,-0.18055555555555558
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,obss_geometry_mac,obss-geometry-mac-qualification-p16,0.004583333333333333,0.005138888888888889,13896.267499999994,15027.384999999987,4640043.25,3975667.75,26.61916,26.6244,-0.0005555555555555557,-1131.117499999993,1.1671104181178118,0.000196811946935882,0.10810810810810811
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,obss_geometry_mac,obss-geometry-mac-qualification-p17,0.0020833333333333333,0.002361111111111111,14644.14999999999,14481.147499999995,4558770.5,3848751.25,26.66572,26.66572,-0.00027777777777777783,163.00249999999505,1.1844804207598503,0.0,0.11764705882352944
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,obss_geometry_mac,obss-geometry-mac-qualification-p18,0.014305555555555556,0.008194444444444445,20592.22249999998,18304.989999999976,5056022.25,4033800.5,26.52368,26.52368,0.0061111111111111106,2287.2325000000055,1.2534140570412444,0.0,-0.7457627118644066
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,obss_geometry_mac,obss-geometry-mac-qualification-p19,0.011527777777777777,0.011388888888888888,19887.502499999984,21611.2575,5441212.75,4625467.5,26.86716,26.86904,0.00013888888888888978,-1723.7550000000156,1.1763595247399317,6.996900521938354e-05,-0.012195121951219523
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,obss_geometry_mac,obss-geometry-mac-qualification-p20,0.012638888888888889,0.014166666666666666,18132.655000000002,23224.120000000006,5302288.0,4657052.5,26.464,26.464,-0.0015277777777777772,-5091.465000000004,1.13855018812865,0.0,0.10784313725490191
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,video_workload,video-workload-qualification-p16,0.028541666666666667,0.01826388888888889,11417.787500000006,11395.992499999997,6790170.25,5817001.25,26.2352,26.23728,0.010277777777777778,21.795000000009168,1.1672973682101238,7.927651036998551e-05,-0.5627376425855513
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,video_workload,video-workload-qualification-p17,0.042986111111111114,0.028958333333333332,12784.117500000004,12774.942500000003,9868357.5,8745437.75,26.73844,26.7426,0.014027777777777781,9.175000000001091,1.1284006338047514,0.00015555705129643993,-0.4844124700239809
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,video_workload,video-workload-qualification-p18,0.0036458333333333334,0.009375,18490.784999999985,24407.360000000008,4412670.0,3925653.75,26.8598,26.85892,-0.005729166666666666,-5916.575000000023,1.1240599097666217,-3.276378945993308e-05,0.6111111111111112
distributional_shadow_t2_minus_str_mlo_nmaxinflights_1,distributional_shadow_t2,str_mlo_nmaxinflights_1,video_workload,video-workload-qualification-p19,0.004166666666666667,0.008611111111111111,13855.094999999996,18477.95749999999,4489400.25,3892198.25,26.34396,26.34484,-0.0044444444444444444,-4622.862499999994,1.1534356581142802,3.340312562161163e-05,0.5161290322580645
