family_id,scenario_id,parameter_sample,seed,run,str_mlo_nmaxinflights_1__all_generated_deadline_miss_rate,str_mlo_nmaxinflights_1__completed_frame_hf7_p99_us,str_mlo_nmaxinflights_1__sender_airtime_us,str_mlo_nmaxinflights_1__background_throughput_mbps,score_aware_t2_v2__all_generated_deadline_miss_rate,score_aware_t2_v2__completed_frame_hf7_p99_us,score_aware_t2_v2__sender_airtime_us,score_aware_t2_v2__background_throughput_mbps,distributional_shadow_t2__all_generated_deadline_miss_rate,distributional_shadow_t2__completed_frame_hf7_p99_us,distributional_shadow_t2__sender_airtime_us,distributional_shadow_t2__background_throughput_mbps,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__deadline_miss_delta,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__completed_p99_delta_us,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__sender_airtime_ratio,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__background_throughput_loss,score_aware_t2_v2_minus_str_mlo_nmaxinflights_1__relative_deadline_miss_reduction,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__deadline_miss_delta,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__completed_p99_delta_us,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__sender_airtime_ratio,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__background_throughput_loss,distributional_shadow_t2_minus_str_mlo_nmaxinflights_1__relative_deadline_miss_reduction,distributional_shadow_t2_minus_score_aware_t2_v2__deadline_miss_delta,distributional_shadow_t2_minus_score_aware_t2_v2__completed_p99_delta_us,distributional_shadow_t2_minus_score_aware_t2_v2__sender_airtime_ratio,distributional_shadow_t2_minus_score_aware_t2_v2__background_throughput_loss,distributional_shadow_t2_minus_score_aware_t2_v2__relative_deadline_miss_reduction
radio_propagation,radio-propagation-qualification-p18,18,21011,1,0.017777777777777778,23818.939999999984,5131186.0,26.74176,0.015,23556.999999999996,5741274.0,26.73888,0.01,23669.4,6043072.0,26.73888,-0.0027777777777777783,-261.9399999999878,1.1188980481315625,0.00010769672601940172,0.15625,-0.0077777777777777776,-149.53999999998268,1.1777144699100754,0.00010769672601940172,0.4375,-0.004999999999999999,112.4000000000051,1.0525663816079847,0.0,0.33333333333333326
radio_propagation,radio-propagation-qualification-p18,18,21012,1,0.0,9915.589999999998,3286555.0,26.6336,0.0,7806.45,3131839.0,26.63056,0.0,7225.919999999999,3358214.0,26.63296,0.0,-2109.1399999999985,0.9529245669097277,0.00011414153550415307,,0.0,-2689.669999999999,1.021803681970939,2.4029796948266124e-05,,0.0,-580.5300000000007,1.0722818126985454,-9.012202522229451e-05,
radio_propagation,radio-propagation-qualification-p19,19,21013,1,0.011111111111111112,22047.460000000003,4847554.0,27.10096,0.010555555555555556,23984.000000000007,5843716.0,27.10048,0.0077777777777777776,23703.300000000014,5971937.0,27.10048,-0.0005555555555555557,1936.5400000000045,1.2054978655214568,1.7711549701537876e-05,0.050000000000000044,-0.003333333333333334,1655.840000000011,1.2319485249674371,1.7711549701537876e-05,0.30000000000000004,-0.0027777777777777783,-280.69999999999345,1.021941689158063,0.0,0.26315789473684215
radio_propagation,radio-propagation-qualification-p19,19,21014,1,0.0077777777777777776,20323.650000000078,4123318.0,27.44704,0.006111111111111111,12772.15999999999,4169848.0,27.44256,0.0044444444444444444,12486.33999999999,4484978.0,27.44256,-0.0016666666666666661,-7551.490000000087,1.0112846013817027,0.0001632234295574353,0.2142857142857142,-0.003333333333333333,-7837.310000000089,1.087710916305752,0.0001632234295574353,0.4285714285714286,-0.001666666666666667,-285.8200000000015,1.0755734981227134,0.0,0.2727272727272728
radio_propagation,radio-propagation-qualification-p19,19,21015,1,0.011111111111111112,20948.040000000008,4420858.0,26.2544,0.01,21539.40000000006,5605357.0,26.2528,0.009444444444444445,23440.640000000043,5640557.0,26.25264,-0.0011111111111111113,591.3600000000515,1.2679341883408153,6.0942165884592114e-05,0.09999999999999998,-0.001666666666666667,2492.600000000035,1.2758964436315303,6.703638247307353e-05,0.15000000000000002,-0.0005555555555555557,1901.2399999999834,1.0062797070730731,6.094588005933765e-06,0.05555555555555558
radio_propagation,radio-propagation-qualification-p19,19,21016,1,0.006666666666666667,19414.48999999999,4382206.0,27.52672,0.007222222222222222,21114.73999999988,5554182.0,27.52544,0.0077777777777777776,22395.15000000003,5563284.0,27.52544,0.0005555555555555548,1700.2499999998909,1.2674397324087456,4.650027318919836e-05,-0.08333333333333326,0.0011111111111111105,2980.66000000004,1.269516768495137,4.650027318919836e-05,-0.16666666666666652,0.0005555555555555557,1280.410000000149,1.0016387651683003,0.0,-0.07692307692307687
radio_propagation,radio-propagation-qualification-p20,20,21017,1,0.02388888888888889,24276.080000000005,5029210.0,27.31488,0.002777777777777778,19113.87999999999,4951450.0,27.30928,0.0022222222222222222,16668.94999999999,5414760.0,27.30928,-0.021111111111111112,-5162.200000000015,0.984538327093122,0.00020501645989279282,0.8837209302325582,-0.021666666666666667,-7607.130000000016,1.0766621397794087,0.00020501645989279282,0.9069767441860466,-0.0005555555555555557,-2444.9300000000003,1.0935705702370013,0.0,0.20000000000000007
radio_propagation,radio-propagation-qualification-p20,20,21018,1,0.06666666666666667,29535.510000000006,6572716.0,26.6176,0.08666666666666667,29820.399999999998,7457208.0,26.60976,0.06388888888888888,29990.52000000002,7867339.0,26.60848,0.020000000000000004,284.88999999999214,1.1345702446294652,0.0002945419572011332,-0.30000000000000004,-0.002777777777777782,455.01000000001295,1.1969692589790888,0.00034263044000959475,0.04166666666666674,-0.022777777777777786,170.1200000000208,1.0549979295200027,4.8102651057368995e-05,0.2628205128205129
radio_propagation,radio-propagation-qualification-p20,20,21019,1,0.023333333333333334,25865.210000000054,5810251.0,26.66112,0.02666666666666667,27387.91,7239749.0,26.65952,0.022222222222222223,27449.520000000004,7349149.0,26.65632,0.003333333333333334,1522.6999999999462,1.2460303350061812,6.001248259634995e-05,-0.1428571428571428,-0.0011111111111111113,1584.3099999999504,1.2648591257073059,0.00018003744778916086,0.04761904761904767,-0.004444444444444445,61.61000000000422,1.0151110211141299,0.00012003216862122024,0.16666666666666674
radio_propagation,radio-propagation-qualification-p20,20,21020,1,0.16444444444444445,31849.410000000007,9936995.0,25.9944,0.22611111111111112,31671.99999999995,12878820.0,25.9952,0.18333333333333332,31125.769999999982,13347231.0,25.9952,0.061666666666666675,-177.41000000005806,1.2960477488415763,-3.0775859416021234e-05,-0.375,0.018888888888888872,-723.6400000000249,1.3431858424000414,-3.0775859416021234e-05,-0.11486486486486469,-0.0427777777777778,-546.2299999999668,1.0363706457579187,0.0,0.18918918918918926
obss_intensity,obss-intensity-qualification-p16,16,21033,1,0.042222222222222223,28293.859999999986,4874042.0,29.91856,0.051111111111111114,28176.150000000005,6273804.0,29.9208,0.050555555555555555,28238.64,6349473.0,29.92048,0.00888888888888889,-117.70999999998094,1.2871871026142163,-7.486991352534389e-05,-0.21052631578947367,0.008333333333333331,-55.21999999998661,1.3027119996093592,-6.417421159321535e-05,-0.19736842105263164,-0.0005555555555555591,62.489999999994325,1.012061103598391,1.0694901205754448e-05,0.010869565217391353
obss_intensity,obss-intensity-qualification-p16,16,21034,1,0.021666666666666667,21767.400000000038,4148282.0,30.44192,0.007222222222222222,17849.79999999993,4729189.0,30.44384,0.005555555555555556,19155.609999999953,4896313.0,30.44352,-0.014444444444444446,-3917.6000000001077,1.1400355617096427,-6.307092325319452e-05,0.6666666666666667,-0.01611111111111111,-2611.7900000000845,1.1803230831462277,-5.255910271095843e-05,0.7435897435897436,-0.0016666666666666661,1305.8100000000231,1.0353388287082628,1.0511157593873222e-05,0.23076923076923073
